decile,raw_variation,pce_variation
1,1.0118073114117425,1.0118073114117425
2,0.943743764099458,0.9437437640994578
3,0.9987321925762529,0.9987321925762527
4,0.9707564470465241,0.970756447046524
5,1.0004875398739208,1.0004875398739206
6,1.0226582362077763,1.022658236207776
7,1.0429517310290992,1.042951731029099
8,1.0221119206440716,1.0221119206440716
9,1.0158953527750398,1.0158953527750398
10,0.9708555043361152,0.9708555043361152
